,10:00-10:05,10:05-10:10,10:10-10:15,10:15-10:20,10:20-10:25,10:25-10:30,10:30-10:35,10:35-10:40,10:40-10:45,10:45-10:50,10:50-10:55,10:55-11:00,11:00-11:05,11:05-11:10,11:10-11:15,11:15-11:20,11:20-11:25,11:25-11:30,11:30-11:35,11:35-11:40,11:40-11:45,11:45-11:50,11:50-11:55,11:55-12:00,12:00-12:05,12:05-12:10,12:10-12:15,12:15-12:20,12:20-12:25,12:25-12:30,12:30-12:35,12:35-12:40,12:40-12:45,12:45-12:50,12:50-12:55,12:55-13:00,13:00-13:05,13:05-13:10,13:10-13:15,13:15-13:20,13:20-13:25,13:25-13:30,13:30-13:35,13:35-13:40,13:40-13:45,13:45-13:50,13:50-13:55,13:55-14:00,14:00-14:05,14:05-14:10,14:10-14:15,14:15-14:20,14:20-14:25,14:25-14:30,14:30-14:35,14:35-14:40,14:40-14:45,14:45-14:50,14:50-14:55,14:55-15:00
755622N,20.119760479041915,22.75449101796407,26.20359281437126,33.51497005988024,31.682634730538922,27.45508982035928,30.682634730538922,35.778443113772454,26.15568862275449,35.62874251497006,39.40718562874252,24.461077844311376,27.54491017964072,19.604790419161677,15.401197604790418,22.161676646706585,19.49700598802395,17.766467065868262,26.724550898203592,26.17365269461078,27.227544910179642,23.4251497005988,33.131736526946106,25.778443113772454,16.97005988023952,12.964071856287426,17.538922155688624,29.61676646706587,23.491017964071855,19.035928143712574,23.191616766467067,27.81437125748503,24.5748502994012,22.25748502994012,21.065868263473053,21.047904191616766,22.305389221556887,21.748502994011975,27.646706586826348,33.19760479041916,22.53293413173653,18.407185628742514,26.79640718562874,26.59880239520958,21.922155688622755,27.646706586826348,21.880239520958085,27.15568862275449,27.25748502994012,23.01197604790419,24.910179640718564,24.275449101796408,28.550898203592816,18.37125748502994,22.652694610778443,31.526946107784433,27.850299401197606,27.51497005988024,20.766467065868262,17.95808383233533
755327J,10.16058394160584,10.379562043795621,11.686131386861314,7.992700729927007,8.91970802919708,9.94890510948905,5.372262773722627,1.5474452554744527,3.3795620437956204,10.613138686131387,8.372262773722628,11.211678832116789,12.75912408759124,6.160583941605839,8.89051094890511,9.518248175182482,12.072992700729927,8.576642335766424,7.598540145985401,11.613138686131387,4.5036496350364965,3.9416058394160585,3.6496350364963503,9.248175182481752,13.547445255474452,4.591240875912408,6.810218978102189,13.116788321167883,12.540145985401459,7.846715328467154,5.248175182481752,6.423357664233577,8.218978102189782,6.423357664233577,7.9416058394160585,4.737226277372263,2.394160583941606,0.0,3.0802919708029197,3.8394160583941606,7.956204379562044,7.021897810218978,6.9489051094890515,7.299270072992701,8.635036496350365,6.671532846715328,8.10948905109489,2.6350364963503647,6.788321167883212,4.766423357664234,6.043795620437956,9.16058394160584,8.218978102189782,6.386861313868613,2.54014598540146,1.3576642335766422,9.18978102189781,8.562043795620438,5.094890510948905,6.2773722627737225
743668T,6.153846153846154,2.9326923076923075,6.711538461538462,6.730769230769231,6.221153846153846,2.8846153846153846,5.471153846153846,3.951923076923077,8.73076923076923,11.64423076923077,17.692307692307693,8.403846153846153,12.298076923076923,9.346153846153847,16.451923076923077,11.653846153846153,7.461538461538462,6.615384615384615,7.6826923076923075,12.288461538461538,9.211538461538462,14.98076923076923,16.807692307692307,14.028846153846153,15.432692307692308,17.125,16.10576923076923,19.798076923076923,22.798076923076923,15.740384615384615,15.528846153846153,11.798076923076923,9.98076923076923,12.625,13.01923076923077,12.365384615384615,10.961538461538462,11.807692307692308,10.10576923076923,10.509615384615385,8.836538461538462,7.413461538461538,10.336538461538462,10.048076923076923,9.26923076923077,8.221153846153847,8.615384615384615,9.39423076923077,8.375,12.307692307692308,16.403846153846153,14.98076923076923,15.057692307692308,17.548076923076923,16.817307692307693,17.46153846153846,20.96153846153846,22.653846153846153,16.057692307692307,12.528846153846153
755876D,5.220858895705521,6.331288343558282,2.773006134969325,4.386503067484663,4.9447852760736195,3.263803680981595,3.8466257668711656,4.355828220858895,3.9079754601226995,3.803680981595092,6.576687116564417,5.012269938650307,2.2024539877300615,1.0061349693251533,0.0,4.276073619631902,1.9754601226993864,1.460122699386503,0.0736196319018405,2.957055214723926,2.852760736196319,6.030674846625767,3.668711656441718,3.9754601226993866,4.49079754601227,4.47239263803681,8.950920245398773,3.3251533742331287,2.638036809815951,2.3435582822085887,6.539877300613497,3.98159509202454,4.822085889570552,4.288343558282208,3.6564417177914113,3.233128834355828,2.4723926380368098,2.2392638036809815,3.5092024539877302,3.049079754601227,3.2392638036809815,4.644171779141105,4.478527607361963,0.7300613496932515,2.2699386503067487,2.766871165644172,2.331288343558282,2.5460122699386503,4.411042944785276,3.214723926380368,2.1165644171779143,0.852760736196319,0.9570552147239264,0.7300613496932515,3.1717791411042944,8.49079754601227,6.539877300613497,5.300613496932515,6.0184049079754605,7.460122699386503
859602S,0.9885057471264368,1.9310344827586208,1.8160919540229885,3.425287356321839,6.068965517241379,7.896551724137931,7.310344827586207,1.2758620689655173,4.919540229885057,4.494252873563219,6.333333333333333,2.6091954022988504,0.896551724137931,1.6781609195402298,3.103448275862069,0.8735632183908046,0.6551724137931034,0.0,2.0229885057471266,4.0344827586206895,6.206896551724138,4.413793103448276,2.7701149425287355,5.597701149425287,5.2988505747126435,3.6091954022988504,0.3793103448275862,0.0,1.206896551724138,1.2183908045977012,1.793103448275862,0.0,0.6666666666666666,3.9080459770114944,0.9540229885057471,0.0,0.0,3.0114942528735633,4.390804597701149,1.9655172413793103,1.2298850574712643,1.5057471264367817,0.0,0.9540229885057471,1.7816091954022988,3.4482758620689653,5.873563218390805,11.160919540229886,13.839080459770114,9.885057471264368,7.287356321839081,8.551724137931034,8.850574712643677,7.942528735632184,6.896551724137931,8.517241379310345,6.896551724137931,10.022988505747126,13.195402298850574,8.379310344827585
900238R,0.0,1.7757009345794392,2.2710280373831777,2.3551401869158877,3.3457943925233646,3.439252336448598,5.214953271028038,6.5327102803738315,2.7009345794392523,5.5046728971962615,3.607476635514019,1.1214953271028036,1.7476635514018692,3.130841121495327,1.5700934579439252,0.0,0.6355140186915887,0.6261682242990654,3.457943925233645,2.02803738317757,3.364485981308411,1.3457943925233644,3.130841121495327,3.6542056074766354,7.785046728971962,1.4018691588785046,1.644859813084112,0.6635514018691588,1.97196261682243,2.05607476635514,2.9345794392523366,0.09345794392523364,4.719626168224299,2.4485981308411215,0.0,0.5981308411214953,2.0,2.691588785046729,1.355140186915888,0.0,1.7383177570093458,1.074766355140187,0.0,0.5887850467289719,4.411214953271028,0.0,0.0,2.9065420560747666,0.48598130841121495,3.364485981308411,1.0467289719626167,0.9626168224299065,7.130841121495327,2.1588785046728973,4.429906542056075,0.07476635514018691,0.6261682242990654,2.663551401869159,3.130841121495327,0.1308411214953271
849029W,3.1,2.1866666666666665,3.1666666666666665,4.233333333333333,2.7266666666666666,6.773333333333333,5.966666666666667,6.413333333333333,2.2266666666666666,5.3533333333333335,4.1866666666666665,4.946666666666666,3.6333333333333333,3.7666666666666666,1.3266666666666667,0.0,2.6866666666666665,2.8933333333333335,3.0866666666666664,5.44,1.9533333333333334,3.506666666666667,8.62,1.28,3.7266666666666666,3.6533333333333333,4.173333333333333,2.453333333333333,1.1266666666666667,3.5733333333333333,0.18666666666666668,1.2266666666666666,4.966666666666667,1.6733333333333333,0.0,0.08,4.92,5.473333333333334,2.14,0.5,2.4,3.16,0.03333333333333333,3.7133333333333334,1.0733333333333333,2.026666666666667,3.6733333333333333,0.22,2.6866666666666665,6.486666666666666,0.29333333333333333,0.7066666666666667,4.053333333333334,4.693333333333333,3.14,2.526666666666667,1.4933333333333334,3.3466666666666667,2.82,5.713333333333333
859592N,2.217948717948718,1.8974358974358974,2.6025641025641026,0.967948717948718,2.6025641025641026,4.314102564102564,2.33974358974359,5.403846153846154,6.903846153846154,4.42948717948718,1.8333333333333333,1.0769230769230769,0.4358974358974359,2.1153846153846154,1.3076923076923077,0.9615384615384616,4.865384615384615,4.314102564102564,0.5512820512820513,2.1153846153846154,3.0128205128205128,2.6153846153846154,3.41025641025641,3.7243589743589745,5.8076923076923075,4.987179487179487,2.4743589743589745,7.5576923076923075,1.1538461538461537,1.4166666666666667,3.2948717948717947,0.5384615384615384,0.04487179487179487,1.9230769230769231,3.4358974358974357,4.711538461538462,0.8525641025641025,0.391025641025641,1.2820512820512822,1.7756410256410255,1.4615384615384615,2.3076923076923075,6.846153846153846,2.9423076923076925,4.089743589743589,0.7628205128205128,0.38461538461538464,1.564102564102564,0.057692307692307696,0.8012820512820513,4.538461538461538,3.480769230769231,1.435897435897436,0.46153846153846156,2.358974358974359,3.6153846153846154,1.2564102564102564,1.9871794871794872,2.4615384615384617,0.5705128205128205
859587S,0.38392857142857145,2.6160714285714284,1.0267857142857142,3.794642857142857,4.321428571428571,7.214285714285714,6.785714285714286,4.830357142857143,4.321428571428571,2.9732142857142856,2.5892857142857144,1.3303571428571428,0.05357142857142857,1.4642857142857142,1.2053571428571428,1.9553571428571428,1.8303571428571428,1.5892857142857142,4.241071428571429,6.3125,4.4375,1.5267857142857142,2.4017857142857144,1.5892857142857142,1.3482142857142858,0.0,1.1607142857142858,4.669642857142857,3.5982142857142856,2.767857142857143,2.0625,1.125,0.0,2.0,1.1785714285714286,5.866071428571429,3.955357142857143,3.625,1.5625,1.2767857142857142,2.9285714285714284,5.678571428571429,0.5982142857142857,0.0,4.928571428571429,0.8928571428571429,1.4196428571428572,2.419642857142857,0.0,1.2767857142857142,4.616071428571429,4.714285714285714,3.0267857142857144,0.05357142857142857,5.919642857142857,9.169642857142858,3.8839285714285716,6.428571428571429,3.7857142857142856,0.14285714285714285
743267T,23.229166666666668,12.854166666666666,20.541666666666668,23.9375,6.916666666666667,6.25,11.854166666666666,7.833333333333333,22.5,18.4375,18.0625,6.25,11.583333333333334,6.25,16.479166666666668,7.729166666666667,0.14583333333333334,0.0,0.8333333333333334,12.979166666666666,4.6875,6.0625,5.895833333333333,10.229166666666666,9.75,4.708333333333333,12.083333333333334,6.375,13.208333333333334,11.145833333333334,14.833333333333334,4.354166666666667,9.9375,8.458333333333334,5.3125,5.3125,5.520833333333333,5.6875,10.416666666666666,7.104166666666667,7.5625,3.75,9.6875,9.416666666666666,9.104166666666666,8.375,15.6875,20.645833333333332,8.520833333333334,1.0625,3.7708333333333335,0.0,2.8958333333333335,18.1875,15.5625,24.541666666666668,17.583333333333332,14.208333333333334,4.229166666666667,4.041666666666667
859550C,10.013157894736842,6.4605263157894735,6.019736842105263,7.559210526315789,7.592105263157895,4.546052631578948,8.072368421052632,8.276315789473685,5.75,2.2171052631578947,5.1644736842105265,5.171052631578948,4.7368421052631575,5.0855263157894735,5.927631578947368,3.888157894736842,2.611842105263158,2.473684210526316,4.473684210526316,5.256578947368421,2.2171052631578947,2.7434210526315788,9.144736842105264,8.822368421052632,3.5789473684210527,3.289473684210526,2.5197368421052633,2.9473684210526314,4.756578947368421,3.1776315789473686,0.4144736842105263,3.7828947368421053,3.5657894736842106,3.2828947368421053,4.098684210526316,3.276315789473684,0.8157894736842105,0.0,2.0328947368421053,3.2828947368421053,0.7171052631578947,0.48026315789473684,0.0,2.2039473684210527,2.1052631578947367,3.3421052631578947,3.651315789473684,3.401315789473684,3.3289473684210527,2.3092105263157894,5.3881578947368425,4.546052631578948,3.8092105263157894,4.230263157894737,6.243421052631579,6.0,6.730263157894737,10.506578947368421,11.486842105263158,9.881578947368421
288217K,8.973684210526315,1.7236842105263157,7.0,11.394736842105264,12.026315789473685,6.9605263157894735,7.4868421052631575,12.736842105263158,11.671052631578947,5.723684210526316,3.6842105263157894,4.184210526315789,6.197368421052632,14.092105263157896,14.289473684210526,10.828947368421053,20.605263157894736,26.11842105263158,19.986842105263158,10.631578947368421,10.171052631578947,9.355263157894736,15.302631578947368,10.43421052631579,6.7894736842105265,18.276315789473685,21.276315789473685,13.276315789473685,9.486842105263158,8.355263157894736,12.473684210526315,17.289473684210527,10.0,3.013157894736842,13.697368421052632,7.7631578947368425,19.105263157894736,9.736842105263158,0.0,0.7763157894736842,4.078947368421052,4.697368421052632,5.75,11.368421052631579,7.5394736842105265,7.605263157894737,3.526315789473684,5.4605263157894735,9.81578947368421,5.144736842105263,12.618421052631579,10.486842105263158,10.052631578947368,16.486842105263158,8.75,8.157894736842104,6.592105263157895,7.7105263157894735,14.447368421052632,8.789473684210526
755863C,5.226190476190476,8.005952380952381,5.517857142857143,2.9226190476190474,7.023809523809524,3.9761904761904763,4.565476190476191,6.029761904761905,2.9226190476190474,5.089285714285714,5.476190476190476,5.428571428571429,7.714285714285714,8.535714285714286,9.30952380952381,3.9107142857142856,2.3452380952380953,3.7261904761904763,7.005952380952381,2.8511904761904763,3.5238095238095237,3.5833333333333335,3.5714285714285716,3.8273809523809526,3.3988095238095237,5.970238095238095,6.011904761904762,3.6666666666666665,4.351190476190476,5.339285714285714,5.011904761904762,5.738095238095238,5.041666666666667,1.9107142857142858,2.5,3.8333333333333335,4.101190476190476,5.059523809523809,3.5476190476190474,1.7619047619047619,1.3035714285714286,2.0595238095238093,2.7023809523809526,2.5,2.0416666666666665,0.5416666666666666,3.4583333333333335,2.5714285714285716,1.1666666666666667,0.0,2.8333333333333335,3.1547619047619047,3.8988095238095237,1.5773809523809523,2.2261904761904763,3.7083333333333335,2.9642857142857144,1.6904761904761905,0.0,0.6011904761904762
755630F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122448979591837,0.0,0.0,0.0,0.0,0.0,0.6326530612244898,0.6326530612244898,0.0,0.0,0.0,0.0,0.6326530612244898,0.0,0.0,0.5918367346938775,0.0,0.5510204081632653,0.0,0.6122448979591837,0.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.6326530612244898
447996V,8.823529411764707,10.235294117647058,8.867647058823529,8.823529411764707,8.823529411764707,13.117647058823529,15.352941176470589,15.338235294117647,9.264705882352942,8.823529411764707,9.911764705882353,8.823529411764707,8.823529411764707,8.823529411764707,9.573529411764707,9.779411764705882,10.705882352941176,9.720588235294118,8.823529411764707,9.426470588235293,9.529411764705882,12.617647058823529,10.764705882352942,13.235294117647058,9.176470588235293,9.544117647058824,8.897058823529411,10.161764705882353,13.235294117647058,11.014705882352942,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,9.647058823529411,8.823529411764707,4.411764705882353,4.411764705882353,4.411764705882353,7.0588235294117645,4.411764705882353,4.411764705882353,7.470588235294118,4.411764705882353,4.411764705882353,4.411764705882353,8.058823529411764,4.411764705882353,4.411764705882353,4.411764705882353,6.485294117647059,7.352941176470588,8.823529411764707,5.073529411764706,4.411764705882353,4.411764705882353,4.411764705882353,6.117647058823529,4.411764705882353,4.411764705882353
758739G,35.21311475409836,32.5,29.172131147540984,33.5655737704918,28.62295081967213,27.75409836065574,31.975409836065573,28.9672131147541,24.5,20.065573770491802,17.991803278688526,23.24590163934426,25.352459016393443,33.549180327868854,29.0327868852459,28.524590163934427,30.5327868852459,28.37704918032787,31.401639344262296,26.557377049180328,24.12295081967213,23.795081967213115,21.475409836065573,19.295081967213115,16.450819672131146,16.557377049180328,20.401639344262296,14.418032786885245,17.057377049180328,19.614754098360656,15.180327868852459,19.827868852459016,22.221311475409838,23.16393442622951,24.418032786885245,27.524590163934427,32.59016393442623,25.74590163934426,18.19672131147541,25.647540983606557,23.89344262295082,24.24590163934426,23.28688524590164,22.868852459016395,23.434426229508198,21.24590163934426,26.475409836065573,21.31967213114754,23.598360655737704,18.18032786885246,19.221311475409838,18.68032786885246,20.40983606557377,19.852459016393443,18.0327868852459,23.57377049180328,17.229508196721312,17.84426229508197,19.983606557377048,22.918032786885245
758750G,10.486666666666666,9.306666666666667,6.46,9.526666666666667,9.22,4.7,6.1866666666666665,4.2,3.2066666666666666,5.766666666666667,5.486666666666666,6.486666666666666,3.5,3.78,5.8533333333333335,5.04,5.773333333333333,2.06,4.046666666666667,3.2266666666666666,1.74,0.9666666666666667,1.9066666666666667,1.7733333333333334,2.5933333333333333,1.9466666666666668,3.94,4.533333333333333,1.2466666666666666,2.84,3.68,4.213333333333333,3.62,3.3066666666666666,5.413333333333333,2.32,1.96,1.58,4.84,5.68,4.826666666666667,1.42,1.28,2.32,4.82,4.386666666666667,2.1,1.1333333333333333,1.2866666666666666,1.2733333333333334,2.74,2.533333333333333,4.68,6.44,1.58,0.13333333333333333,3.973333333333333,5.36,4.913333333333333,3.8533333333333335
859570N,7.80625,9.48125,10.75,8.83125,9.84375,10.50625,6.85,6.53125,10.925,9.98125,8.10625,7.425,8.14375,6.63125,6.7625,5.78125,8.44375,8.46875,7.175,8.21875,8.4875,8.33125,3.75,3.975,7.3375,5.275,6.5875,7.575,5.04375,9.80625,8.9,7.6125,5.05,3.6875,2.33125,1.875,5.36875,4.9,6.16875,4.24375,2.50625,3.35,2.48125,2.20625,2.74375,2.00625,3.0,6.40625,2.34375,2.3375,1.875,3.4375,6.29375,3.38125,7.8125,11.7375,9.45,10.10625,7.98125,6.68125
920423P,1.155844155844156,0.0,0.0,0.0,1.9090909090909092,7.896103896103896,6.7272727272727275,3.8051948051948052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064935064935065,0.4025974025974026,2.5714285714285716,0.0,0.0,0.0,0.0,2.7012987012987013,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.948051948051948,0.4935064935064935,0.0,0.0,0.7272727272727273,2.5844155844155843,0.0,0.0,0.03896103896103896,3.896103896103896,3.896103896103896,0.09090909090909091,0.0,0.0,0.0,1.2857142857142858
755612H,21.325396825396826,19.96825396825397,20.595238095238095,16.515873015873016,14.436507936507937,17.77777777777778,15.96031746031746,25.61904761904762,16.41269841269841,12.444444444444445,14.920634920634921,15.69047619047619,14.134920634920634,19.38888888888889,20.746031746031747,17.238095238095237,23.103174603174605,18.547619047619047,25.333333333333332,20.706349206349206,17.023809523809526,20.00793650793651,21.88888888888889,18.5,21.817460317460316,24.976190476190474,27.984126984126984,15.206349206349206,17.785714285714285,17.928571428571427,18.72222222222222,19.603174603174605,18.126984126984127,16.96825396825397,14.317460317460318,13.373015873015873,17.936507936507937,17.976190476190474,17.714285714285715,16.99206349206349,15.53968253968254,16.91269841269841,17.936507936507937,15.968253968253968,16.341269841269842,14.825396825396826,16.80952380952381,20.07936507936508,17.00793650793651,20.761904761904763,18.833333333333332,16.555555555555557,22.984126984126984,24.88888888888889,22.404761904761905,17.58730158730159,18.134920634920636,20.738095238095237,24.333333333333332,19.753968253968253
859568M,50.0,60.5,56.583333333333336,50.0,50.0,50.0,50.0,59.083333333333336,53.0,50.0,50.0,54.708333333333336,55.958333333333336,50.0,50.0,58.0,55.291666666666664,50.0,50.0,50.0,50.0,50.0,50.0,54.958333333333336,50.5,55.416666666666664,61.625,50.0,50.0,50.0,50.0,50.0,60.833333333333336,62.5,51.708333333333336,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,54.916666666666664,51.958333333333336,50.0,61.166666666666664,50.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
743659U,7.111111111111111,5.888888888888889,2.7962962962962963,5.287037037037037,5.092592592592593,3.6944444444444446,1.3518518518518519,5.7592592592592595,3.8055555555555554,7.944444444444445,10.805555555555555,11.592592592592593,5.0,3.8518518518518516,4.166666666666667,9.74074074074074,7.435185185185185,4.657407407407407,1.8796296296296295,2.5462962962962963,3.259259259259259,6.12962962962963,9.277777777777779,8.166666666666666,4.787037037037037,4.481481481481482,4.351851851851852,8.092592592592593,8.666666666666666,16.10185185185185,5.314814814814815,5.37037037037037,2.564814814814815,4.87037037037037,8.277777777777779,2.1944444444444446,3.8055555555555554,8.12037037037037,3.6018518518518516,2.2037037037037037,3.3333333333333335,4.611111111111111,7.388888888888889,8.13888888888889,9.314814814814815,4.851851851851852,5.416666666666667,5.731481481481482,7.7407407407407405,6.527777777777778,5.833333333333333,7.268518518518518,7.953703703703703,8.398148148148149,7.361111111111111,6.87962962962963,8.055555555555555,6.296296296296297,8.5,6.462962962962963
755356U,47.588235294117645,41.14705882352941,35.294117647058826,35.294117647058826,31.058823529411764,34.911764705882355,39.94117647058823,40.970588235294116,35.294117647058826,33.8235294117647,33.1764705882353,27.647058823529413,26.470588235294116,18.970588235294116,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,15.058823529411764,19.176470588235293,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,10.235294117647058,14.235294117647058,11.617647058823529,3.0,0.0,0.0,0.0,0.0,17.205882352941178,17.5,10.264705882352942,24.58823529411765,19.794117647058822,17.647058823529413,13.264705882352942,8.823529411764707,14.970588235294118,13.382352941176471,17.441176470588236,17.647058823529413,12.852941176470589,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707
755626R,13.52991452991453,15.435897435897436,17.205128205128204,14.572649572649572,12.982905982905983,15.572649572649572,16.521367521367523,17.22222222222222,13.2991452991453,12.820512820512821,11.905982905982906,11.957264957264957,12.820512820512821,13.52991452991453,10.7008547008547,6.965811965811966,5.128205128205129,3.700854700854701,5.128205128205129,5.128205128205129,3.2393162393162394,5.572649572649572,7.880341880341881,3.8119658119658117,5.128205128205129,6.52991452991453,10.042735042735043,12.478632478632479,5.931623931623932,10.367521367521368,10.478632478632479,12.512820512820513,7.3247863247863245,2.7606837606837606,3.213675213675214,2.5641025641025643,2.5641025641025643,4.598290598290598,5.923076923076923,6.6923076923076925,8.41025641025641,8.965811965811966,7.3418803418803416,4.914529914529915,4.6068376068376065,6.504273504273504,12.316239316239317,7.948717948717949,5.914529914529915,4.051282051282051,0.8632478632478633,3.4615384615384617,3.3162393162393164,5.538461538461538,11.205128205128204,6.358974358974359,2.769230769230769,3.7948717948717947,3.017094017094017,7.6752136752136755
859598E,0.8867924528301887,6.962264150943396,0.0,4.037735849056604,1.9056603773584906,3.0377358490566038,13.773584905660377,7.830188679245283,7.584905660377358,5.716981132075472,0.0,5.339622641509434,1.4150943396226414,2.509433962264151,2.943396226415094,1.1886792452830188,0.0,3.641509433962264,7.169811320754717,3.1132075471698113,2.6226415094339623,5.490566037735849,2.9056603773584904,1.4150943396226414,0.05660377358490566,0.0,0.5283018867924528,2.943396226415094,1.6037735849056605,0.0,0.0,4.39622641509434,3.7169811320754715,5.3584905660377355,0.8113207547169812,7.39622641509434,7.547169811320755,7.056603773584905,0.5094339622641509,0.0,0.0,0.0,3.4716981132075473,2.3773584905660377,5.660377358490566,2.188679245283019,2.792452830188679,0.0,1.2830188679245282,1.830188679245283,8.50943396226415,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755624C,19.194444444444443,17.166666666666668,15.333333333333334,29.77777777777778,37.56481481481482,30.916666666666668,24.89814814814815,22.185185185185187,32.083333333333336,21.73148148148148,28.86111111111111,30.555555555555557,18.694444444444443,22.87962962962963,10.675925925925926,19.537037037037038,20.805555555555557,24.694444444444443,24.046296296296298,18.74074074074074,30.48148148148148,18.685185185185187,41.98148148148148,29.50925925925926,23.11111111111111,13.537037037037036,25.203703703703702,21.39814814814815,17.02777777777778,20.333333333333332,18.75,21.72222222222222,31.59259259259259,18.537037037037038,16.046296296296298,17.64814814814815,20.65740740740741,24.27777777777778,39.407407407407405,22.48148148148148,16.63888888888889,19.73148148148148,24.11111111111111,31.36111111111111,14.768518518518519,22.703703703703702,26.296296296296298,29.685185185185187,17.88888888888889,13.083333333333334,20.09259259259259,24.287037037037038,25.037037037037038,27.805555555555557,25.60185185185185,22.38888888888889,26.925925925925927,24.62962962962963,20.12037037037037,18.50925925925926
859597X,0.0,0.0,2.675,2.625,4.5875,5.65,2.7,0.7625,6.6375,4.5,0.625,0.6125,0.8125,0.6875,2.05,1.0125,0.0,0.0,0.6625,1.5625,0.0,0.0,1.1375,2.9,0.625,5.725,4.1625,1.075,4.05,1.025,0.0,0.0,0.0,0.0,0.0,2.0375,0.0,2.7625,1.5,0.575,0.0,0.0,3.925,2.7125,0.0,1.35,1.0625,0.0,0.3875,3.6875,3.75,0.5,2.625,1.9875,4.375,1.5125,7.85,1.35,1.1375,5.025
758747Y,0.0,4.857142857142857,4.809523809523809,7.619047619047619,2.5714285714285716,6.476190476190476,7.095238095238095,10.619047619047619,0.0,0.0,0.0,0.0,4.857142857142857,0.0,0.0,8.666666666666666,1.0,0.0,4.809523809523809,2.857142857142857,0.0,0.0,0.0,4.857142857142857,0.0,4.809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,0.0,2.761904761904762,0.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,6.380952380952381,0.0,0.0,12.714285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,0.0,0.0,0.0
743270B,15.892857142857142,10.1875,13.803571428571429,14.357142857142858,9.196428571428571,9.803571428571429,11.1875,13.705357142857142,11.4375,17.633928571428573,15.857142857142858,12.223214285714286,15.544642857142858,14.491071428571429,13.8125,16.875,15.758928571428571,15.303571428571429,18.017857142857142,21.258928571428573,22.357142857142858,18.857142857142858,16.366071428571427,15.848214285714286,16.821428571428573,13.732142857142858,18.696428571428573,17.705357142857142,20.071428571428573,15.857142857142858,19.044642857142858,14.285714285714286,13.464285714285714,16.651785714285715,12.758928571428571,12.928571428571429,17.035714285714285,13.732142857142858,12.0,13.080357142857142,10.857142857142858,17.848214285714285,19.294642857142858,14.875,13.0,17.1875,14.348214285714286,13.9375,13.875,11.241071428571429,14.910714285714286,14.285714285714286,21.3125,17.285714285714285,11.366071428571429,12.571428571428571,16.598214285714285,13.491071428571429,14.464285714285714,12.392857142857142
859583P,2.2790697674418605,0.0,0.0,2.6744186046511627,1.5813953488372092,2.441860465116279,5.325581395348837,9.116279069767442,0.0,0.0,0.0,3.86046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627906976744186,0.0,0.0,5.930232558139535,0.0,3.4651162790697674,3.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,2.5813953488372094,0.0,0.0,0.0,4.976744186046512,3.2093023255813953,5.255813953488372,0.37209302325581395,3.255813953488372,3.255813953488372,8.116279069767442,0.0,0.0,0.0,5.372093023255814,1.697674418604651,3.372093023255814,0.06976744186046512,12.348837209302326,0.06976744186046512,4.255813953488372,12.604651162790697,0.0,0.0
859567F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,19.5,0.0,0.0,0.0,0.0,0.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.916666666666666,25.0,11.916666666666666,17.833333333333332,0.0
448535P,0.0,0.0,2.6666666666666665,31.0,0.0,0.0,18.0,59.666666666666664,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,34.0,0.0,27.666666666666668,6.333333333333333,0.0,0.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
